,0,1,2,3,4,5
19803,36,vector,trustworthy,3,"('36', 'vector', 'trustworthy', '3')",49.46
19804,2,flow,trustworthy,4,"('2', 'flow', 'trustworthy', '4')",36.33
19805,45,vector,trustworthy,2,"('45', 'vector', 'trustworthy', '2')",49.87
19806,21,flow,trustworthy,3,"('21', 'flow', 'trustworthy', '3')",61.26
19807,37,vector,trustworthy,4,"('37', 'vector', 'trustworthy', '4')",58.85
19808,49,flow,trustworthy,1,"('49', 'flow', 'trustworthy', '1')",53.75
19809,0,flow,trustworthy,2,"('0', 'flow', 'trustworthy', '2')",60.72
19810,8,flow,trustworthy,0,"('8', 'flow', 'trustworthy', '0')",19.44
19811,5,vector,trustworthy,2,"('5', 'vector', 'trustworthy', '2')",32.31
19812,31,flow,trustworthy,3,"('31', 'flow', 'trustworthy', '3')",42.63
19813,18,flow,trustworthy,0,"('18', 'flow', 'trustworthy', '0')",44.64
19814,1,flow,trustworthy,3,"('1', 'flow', 'trustworthy', '3')",54.42
19815,24,vector,trustworthy,1,"('24', 'vector', 'trustworthy', '1')",18.5
19816,33,vector,trustworthy,0,"('33', 'vector', 'trustworthy', '0')",24.13
19817,19,flow,trustworthy,1,"('19', 'flow', 'trustworthy', '1')",23.19
19818,27,vector,trustworthy,4,"('27', 'vector', 'trustworthy', '4')",23.73
19819,9,flow,trustworthy,1,"('9', 'flow', 'trustworthy', '1')",36.06
19820,3,vector,trustworthy,0,"('3', 'vector', 'trustworthy', '0')",36.33
19821,42,flow,trustworthy,4,"('42', 'flow', 'trustworthy', '4')",53.62
19822,10,flow,trustworthy,2,"('10', 'flow', 'trustworthy', '2')",59.38
19823,26,vector,trustworthy,3,"('26', 'vector', 'trustworthy', '3')",70.38
19824,16,vector,trustworthy,3,"('16', 'vector', 'trustworthy', '3')",75.74
19825,39,flow,trustworthy,1,"('39', 'flow', 'trustworthy', '1')",60.72
19826,11,flow,trustworthy,3,"('11', 'flow', 'trustworthy', '3')",70.51
19827,23,vector,trustworthy,0,"('23', 'vector', 'trustworthy', '0')",79.62
19828,44,vector,trustworthy,1,"('44', 'vector', 'trustworthy', '1')",44.1
19829,32,flow,trustworthy,4,"('32', 'flow', 'trustworthy', '4')",65.68
19830,43,vector,trustworthy,0,"('43', 'vector', 'trustworthy', '0')",70.78
19831,38,flow,trustworthy,0,"('38', 'flow', 'trustworthy', '0')",69.84
19832,14,vector,trustworthy,1,"('14', 'vector', 'trustworthy', '1')",55.36
19833,22,flow,trustworthy,4,"('22', 'flow', 'trustworthy', '4')",59.65
19834,15,vector,trustworthy,2,"('15', 'vector', 'trustworthy', '2')",43.7
19835,28,flow,trustworthy,0,"('28', 'flow', 'trustworthy', '0')",60.59
19836,17,vector,trustworthy,4,"('17', 'vector', 'trustworthy', '4')",28.55
19837,46,vector,trustworthy,3,"('46', 'vector', 'trustworthy', '3')",61.93
19838,35,vector,trustworthy,2,"('35', 'vector', 'trustworthy', '2')",34.45
19839,41,flow,trustworthy,3,"('41', 'flow', 'trustworthy', '3')",48.93
19840,6,vector,trustworthy,3,"('6', 'vector', 'trustworthy', '3')",51.74
19841,25,vector,trustworthy,2,"('25', 'vector', 'trustworthy', '2')",66.22
19842,13,vector,trustworthy,0,"('13', 'vector', 'trustworthy', '0')",19.84
19843,7,vector,trustworthy,4,"('7', 'vector', 'trustworthy', '4')",21.05
19844,30,flow,trustworthy,2,"('30', 'flow', 'trustworthy', '2')",60.59
19845,29,flow,trustworthy,1,"('29', 'flow', 'trustworthy', '1')",21.05
19846,48,flow,trustworthy,0,"('48', 'flow', 'trustworthy', '0')",46.78
19847,47,vector,trustworthy,4,"('47', 'vector', 'trustworthy', '4')",28.82
19848,34,vector,trustworthy,1,"('34', 'vector', 'trustworthy', '1')",21.05
19849,40,flow,trustworthy,2,"('40', 'flow', 'trustworthy', '2')",59.79
19850,15,vector,attractive,2,"('15', 'vector', 'attractive', '2')",30.43
19851,12,flow,attractive,4,"('12', 'flow', 'attractive', '4')",50.0
19852,23,vector,attractive,0,"('23', 'vector', 'attractive', '0')",69.44
19853,42,flow,attractive,4,"('42', 'flow', 'attractive', '4')",52.68
19854,32,flow,attractive,4,"('32', 'flow', 'attractive', '4')",58.04
19855,41,flow,attractive,3,"('41', 'flow', 'attractive', '3')",29.09
19856,33,vector,attractive,0,"('33', 'vector', 'attractive', '0')",18.5
19857,37,vector,attractive,4,"('37', 'vector', 'attractive', '4')",44.1
19858,1,flow,attractive,3,"('1', 'flow', 'attractive', '3')",70.91
19859,14,vector,attractive,1,"('14', 'vector', 'attractive', '1')",15.01
19860,46,vector,attractive,3,"('46', 'vector', 'attractive', '3')",30.56
19861,16,vector,attractive,3,"('16', 'vector', 'attractive', '3')",61.8
19862,10,flow,attractive,2,"('10', 'flow', 'attractive', '2')",72.65
19863,49,flow,attractive,1,"('49', 'flow', 'attractive', '1')",32.98
19864,40,flow,attractive,2,"('40', 'flow', 'attractive', '2')",38.87
19865,17,vector,attractive,4,"('17', 'vector', 'attractive', '4')",53.75
19866,27,vector,attractive,4,"('27', 'vector', 'attractive', '4')",33.51
19867,47,vector,attractive,4,"('47', 'vector', 'attractive', '4')",66.62
19868,21,flow,attractive,3,"('21', 'flow', 'attractive', '3')",58.04
19869,13,vector,attractive,0,"('13', 'vector', 'attractive', '0')",37.13
19870,5,vector,attractive,2,"('5', 'vector', 'attractive', '2')",37.4
19871,43,vector,attractive,0,"('43', 'vector', 'attractive', '0')",19.84
19872,24,vector,attractive,1,"('24', 'vector', 'attractive', '1')",21.05
19873,28,flow,attractive,0,"('28', 'flow', 'attractive', '0')",44.37
19874,38,flow,attractive,0,"('38', 'flow', 'attractive', '0')",33.78
19875,26,vector,attractive,3,"('26', 'vector', 'attractive', '3')",45.04
19876,25,vector,attractive,2,"('25', 'vector', 'attractive', '2')",27.61
19877,0,flow,attractive,2,"('0', 'flow', 'attractive', '2')",23.06
19878,11,flow,attractive,3,"('11', 'flow', 'attractive', '3')",25.74
19879,2,flow,attractive,4,"('2', 'flow', 'attractive', '4')",52.28
19880,8,flow,attractive,0,"('8', 'flow', 'attractive', '0')",37.27
19881,35,vector,attractive,2,"('35', 'vector', 'attractive', '2')",32.31
19882,3,vector,attractive,0,"('3', 'vector', 'attractive', '0')",12.06
19883,4,vector,attractive,1,"('4', 'vector', 'attractive', '1')",69.84
19884,39,flow,attractive,1,"('39', 'flow', 'attractive', '1')",44.37
19885,29,flow,attractive,1,"('29', 'flow', 'attractive', '1')",31.1
19886,36,vector,attractive,3,"('36', 'vector', 'attractive', '3')",20.51
19887,44,vector,attractive,1,"('44', 'vector', 'attractive', '1')",58.58
19888,7,vector,attractive,4,"('7', 'vector', 'attractive', '4')",22.12
19889,48,flow,attractive,0,"('48', 'flow', 'attractive', '0')",50.8
19890,9,flow,attractive,1,"('9', 'flow', 'attractive', '1')",30.7
19891,31,flow,attractive,3,"('31', 'flow', 'attractive', '3')",77.48
19892,45,vector,attractive,2,"('45', 'vector', 'attractive', '2')",78.02
19893,6,vector,attractive,3,"('6', 'vector', 'attractive', '3')",28.02
19894,22,flow,attractive,4,"('22', 'flow', 'attractive', '4')",35.52
19895,20,flow,attractive,2,"('20', 'flow', 'attractive', '2')",36.06
19896,30,flow,attractive,2,"('30', 'flow', 'attractive', '2')",66.09
19897,18,flow,attractive,0,"('18', 'flow', 'attractive', '0')",56.97
19898,34,vector,attractive,1,"('34', 'vector', 'attractive', '1')",64.48
19899,19,flow,attractive,1,"('19', 'flow', 'attractive', '1')",55.5
19900,43,vector,attractive,1,"('43', 'vector', 'attractive', '1')",50.0
19901,22,vector,attractive,0,"('22', 'vector', 'attractive', '0')",55.23
19902,0,flow,attractive,3,"('0', 'flow', 'attractive', '3')",19.03
19903,8,flow,attractive,1,"('8', 'flow', 'attractive', '1')",8.85
19904,3,vector,attractive,1,"('3', 'vector', 'attractive', '1')",40.08
19905,38,flow,attractive,1,"('38', 'flow', 'attractive', '1')",28.28
19906,18,flow,attractive,1,"('18', 'flow', 'attractive', '1')",29.36
19907,10,flow,attractive,3,"('10', 'flow', 'attractive', '3')",54.69
19908,11,flow,attractive,4,"('11', 'flow', 'attractive', '4')",55.9
19909,33,vector,attractive,1,"('33', 'vector', 'attractive', '1')",43.03
19910,5,vector,attractive,3,"('5', 'vector', 'attractive', '3')",18.63
19911,31,flow,attractive,4,"('31', 'flow', 'attractive', '4')",64.88
19912,4,vector,attractive,2,"('4', 'vector', 'attractive', '2')",55.23
19913,16,vector,attractive,4,"('16', 'vector', 'attractive', '4')",39.81
19914,6,vector,attractive,4,"('6', 'vector', 'attractive', '4')",23.73
19915,26,vector,attractive,4,"('26', 'vector', 'attractive', '4')",29.49
19916,12,vector,attractive,0,"('12', 'vector', 'attractive', '0')",34.05
19917,32,vector,attractive,0,"('32', 'vector', 'attractive', '0')",14.08
19918,27,flow,attractive,0,"('27', 'flow', 'attractive', '0')",13.81
19919,41,flow,attractive,4,"('41', 'flow', 'attractive', '4')",49.73
19920,25,vector,attractive,3,"('25', 'vector', 'attractive', '3')",12.06
19921,17,flow,attractive,0,"('17', 'flow', 'attractive', '0')",59.79
19922,24,vector,attractive,2,"('24', 'vector', 'attractive', '2')",28.95
19923,36,vector,attractive,4,"('36', 'vector', 'attractive', '4')",5.76
19924,20,flow,attractive,3,"('20', 'flow', 'attractive', '3')",63.94
19925,28,flow,attractive,1,"('28', 'flow', 'attractive', '1')",49.46
19926,7,flow,attractive,0,"('7', 'flow', 'attractive', '0')",33.78
19927,45,vector,attractive,3,"('45', 'vector', 'attractive', '3')",51.34
19928,13,vector,attractive,1,"('13', 'vector', 'attractive', '1')",25.6
19929,14,vector,attractive,2,"('14', 'vector', 'attractive', '2')",24.26
19930,44,vector,attractive,2,"('44', 'vector', 'attractive', '2')",70.24
19931,47,flow,attractive,0,"('47', 'flow', 'attractive', '0')",60.19
19932,1,flow,attractive,4,"('1', 'flow', 'attractive', '4')",65.15
19933,23,vector,attractive,1,"('23', 'vector', 'attractive', '1')",71.98
19934,19,flow,attractive,2,"('19', 'flow', 'attractive', '2')",54.42
19935,37,flow,attractive,0,"('37', 'flow', 'attractive', '0')",60.59
19936,49,flow,attractive,2,"('49', 'flow', 'attractive', '2')",34.05
19937,30,flow,attractive,3,"('30', 'flow', 'attractive', '3')",53.62
19938,42,vector,attractive,0,"('42', 'vector', 'attractive', '0')",47.72
19939,48,flow,attractive,1,"('48', 'flow', 'attractive', '1')",43.43
19940,15,vector,attractive,3,"('15', 'vector', 'attractive', '3')",34.32
19941,46,vector,attractive,4,"('46', 'vector', 'attractive', '4')",50.13
19942,34,vector,attractive,2,"('34', 'vector', 'attractive', '2')",50.67
19943,39,flow,attractive,2,"('39', 'flow', 'attractive', '2')",60.72
19944,21,flow,attractive,4,"('21', 'flow', 'attractive', '4')",62.33
19945,29,flow,attractive,2,"('29', 'flow', 'attractive', '2')",51.74
19946,35,vector,attractive,3,"('35', 'vector', 'attractive', '3')",36.6
19947,40,flow,attractive,3,"('40', 'flow', 'attractive', '3')",32.98
19948,2,vector,attractive,0,"('2', 'vector', 'attractive', '0')",44.24
19949,9,flow,attractive,2,"('9', 'flow', 'attractive', '2')",40.62
19950,3,vector,trustworthy,1,"('3', 'vector', 'trustworthy', '1')",14.34
19951,36,vector,trustworthy,4,"('36', 'vector', 'trustworthy', '4')",24.26
19952,30,flow,trustworthy,3,"('30', 'flow', 'trustworthy', '3')",39.28
19953,4,vector,trustworthy,2,"('4', 'vector', 'trustworthy', '2')",29.22
19954,44,vector,trustworthy,2,"('44', 'vector', 'trustworthy', '2')",18.9
19955,8,flow,trustworthy,1,"('8', 'flow', 'trustworthy', '1')",22.39
19956,24,vector,trustworthy,2,"('24', 'vector', 'trustworthy', '2')",25.34
19957,26,vector,trustworthy,4,"('26', 'vector', 'trustworthy', '4')",54.42
19958,40,flow,trustworthy,3,"('40', 'flow', 'trustworthy', '3')",55.23
19959,7,flow,trustworthy,0,"('7', 'flow', 'trustworthy', '0')",18.63
19960,34,vector,trustworthy,2,"('34', 'vector', 'trustworthy', '2')",15.42
19961,11,flow,trustworthy,4,"('11', 'flow', 'trustworthy', '4')",21.58
19962,39,flow,trustworthy,2,"('39', 'flow', 'trustworthy', '2')",21.85
19963,49,flow,trustworthy,2,"('49', 'flow', 'trustworthy', '2')",28.95
19964,32,vector,trustworthy,0,"('32', 'vector', 'trustworthy', '0')",29.22
19965,12,vector,trustworthy,0,"('12', 'vector', 'trustworthy', '0')",20.11
19966,23,vector,trustworthy,1,"('23', 'vector', 'trustworthy', '1')",22.12
19967,28,flow,trustworthy,1,"('28', 'flow', 'trustworthy', '1')",36.86
19968,1,flow,trustworthy,4,"('1', 'flow', 'trustworthy', '4')",52.41
19969,18,flow,trustworthy,1,"('18', 'flow', 'trustworthy', '1')",43.7
19970,14,vector,trustworthy,2,"('14', 'vector', 'trustworthy', '2')",43.03
19971,15,vector,trustworthy,3,"('15', 'vector', 'trustworthy', '3')",20.51
19972,35,vector,trustworthy,3,"('35', 'vector', 'trustworthy', '3')",21.05
19973,45,vector,trustworthy,3,"('45', 'vector', 'trustworthy', '3')",54.02
19974,17,flow,trustworthy,0,"('17', 'flow', 'trustworthy', '0')",53.49
19975,43,vector,trustworthy,1,"('43', 'vector', 'trustworthy', '1')",50.8
19976,27,flow,trustworthy,0,"('27', 'flow', 'trustworthy', '0')",8.45
19977,42,vector,trustworthy,0,"('42', 'vector', 'trustworthy', '0')",13.54
19978,2,vector,trustworthy,0,"('2', 'vector', 'trustworthy', '0')",27.21
19979,29,flow,trustworthy,2,"('29', 'flow', 'trustworthy', '2')",20.78
19980,10,flow,trustworthy,3,"('10', 'flow', 'trustworthy', '3')",22.12
19981,33,vector,trustworthy,1,"('33', 'vector', 'trustworthy', '1')",47.59
19982,19,flow,trustworthy,2,"('19', 'flow', 'trustworthy', '2')",26.68
19983,20,flow,trustworthy,3,"('20', 'flow', 'trustworthy', '3')",25.07
19984,38,flow,trustworthy,1,"('38', 'flow', 'trustworthy', '1')",20.51
19985,5,vector,trustworthy,3,"('5', 'vector', 'trustworthy', '3')",17.29
19986,6,vector,trustworthy,4,"('6', 'vector', 'trustworthy', '4')",35.79
19987,46,vector,trustworthy,4,"('46', 'vector', 'trustworthy', '4')",28.82
19988,37,flow,trustworthy,0,"('37', 'flow', 'trustworthy', '0')",30.83
19989,31,flow,trustworthy,4,"('31', 'flow', 'trustworthy', '4')",17.16
19990,16,vector,trustworthy,4,"('16', 'vector', 'trustworthy', '4')",40.21
19991,47,flow,trustworthy,0,"('47', 'flow', 'trustworthy', '0')",54.42
19992,13,vector,trustworthy,1,"('13', 'vector', 'trustworthy', '1')",24.53
19993,41,flow,trustworthy,4,"('41', 'flow', 'trustworthy', '4')",42.76
19994,48,flow,trustworthy,1,"('48', 'flow', 'trustworthy', '1')",48.39
19995,9,flow,trustworthy,2,"('9', 'flow', 'trustworthy', '2')",24.26
19996,0,flow,trustworthy,3,"('0', 'flow', 'trustworthy', '3')",44.37
19997,22,vector,trustworthy,0,"('22', 'vector', 'trustworthy', '0')",11.53
19998,21,flow,trustworthy,4,"('21', 'flow', 'trustworthy', '4')",23.32
19999,25,vector,trustworthy,3,"('25', 'vector', 'trustworthy', '3')",23.73
20000,37,flow,attractive,4,"('37', 'flow', 'attractive', '4')",100.0
20001,16,flow,attractive,3,"('16', 'flow', 'attractive', '3')",39.28
20002,30,vector,attractive,2,"('30', 'vector', 'attractive', '2')",10.39
20003,22,vector,attractive,4,"('22', 'vector', 'attractive', '4')",29.87
20004,9,vector,attractive,1,"('9', 'vector', 'attractive', '1')",49.35
20005,2,vector,attractive,4,"('2', 'vector', 'attractive', '4')",19.8
20006,26,flow,attractive,3,"('26', 'flow', 'attractive', '3')",81.72
20007,15,flow,attractive,2,"('15', 'flow', 'attractive', '2')",79.22
20008,10,vector,attractive,2,"('10', 'vector', 'attractive', '2')",29.54
20009,24,flow,attractive,1,"('24', 'flow', 'attractive', '1')",28.57
20010,34,flow,attractive,1,"('34', 'flow', 'attractive', '1')",40.58
20011,38,vector,attractive,0,"('38', 'vector', 'attractive', '0')",39.93
20012,28,vector,attractive,0,"('28', 'vector', 'attractive', '0')",20.13
20013,35,flow,attractive,2,"('35', 'flow', 'attractive', '2')",50.0
20014,49,vector,attractive,1,"('49', 'vector', 'attractive', '1')",50.0
20015,7,flow,attractive,4,"('7', 'flow', 'attractive', '4')",71.1
20016,5,flow,attractive,2,"('5', 'flow', 'attractive', '2')",69.92
20017,36,flow,attractive,3,"('36', 'flow', 'attractive', '3')",41.56
20018,27,flow,attractive,4,"('27', 'flow', 'attractive', '4')",50.0
20019,19,vector,attractive,1,"('19', 'vector', 'attractive', '1')",49.03
20020,47,flow,attractive,4,"('47', 'flow', 'attractive', '4')",90.26
20021,12,vector,attractive,4,"('12', 'vector', 'attractive', '4')",20.13
20022,31,vector,attractive,3,"('31', 'vector', 'attractive', '3')",90.91
20023,33,flow,attractive,0,"('33', 'flow', 'attractive', '0')",70.78
20024,45,flow,attractive,2,"('45', 'flow', 'attractive', '2')",80.19
20025,11,vector,attractive,3,"('11', 'vector', 'attractive', '3')",80.91
20026,43,flow,attractive,0,"('43', 'flow', 'attractive', '0')",39.93
20027,40,vector,attractive,2,"('40', 'vector', 'attractive', '2')",29.87
20028,6,flow,attractive,3,"('6', 'flow', 'attractive', '3')",29.22
20029,4,flow,attractive,1,"('4', 'flow', 'attractive', '1')",60.39
20030,20,vector,attractive,2,"('20', 'vector', 'attractive', '2')",49.35
20031,32,vector,attractive,4,"('32', 'vector', 'attractive', '4')",19.48
20032,3,flow,attractive,0,"('3', 'flow', 'attractive', '0')",18.51
20033,1,vector,attractive,3,"('1', 'vector', 'attractive', '3')",59.74
20034,44,flow,attractive,1,"('44', 'flow', 'attractive', '1')",93.18
20035,0,vector,attractive,2,"('0', 'vector', 'attractive', '2')",8.12
20036,29,vector,attractive,1,"('29', 'vector', 'attractive', '1')",30.19
20037,13,flow,attractive,0,"('13', 'flow', 'attractive', '0')",50.07
20038,23,flow,attractive,0,"('23', 'flow', 'attractive', '0')",48.38
20039,46,flow,attractive,3,"('46', 'flow', 'attractive', '3')",28.25
20040,25,flow,attractive,2,"('25', 'flow', 'attractive', '2')",17.21
20041,14,flow,attractive,1,"('14', 'flow', 'attractive', '1')",16.56
20042,17,flow,attractive,4,"('17', 'flow', 'attractive', '4')",93.18
20043,48,vector,attractive,0,"('48', 'vector', 'attractive', '0')",81.82
20044,21,vector,attractive,3,"('21', 'vector', 'attractive', '3')",49.03
20045,41,vector,attractive,3,"('41', 'vector', 'attractive', '3')",9.09
20046,42,vector,attractive,4,"('42', 'vector', 'attractive', '4')",9.41
20047,18,vector,attractive,0,"('18', 'vector', 'attractive', '0')",9.41
20048,39,vector,attractive,1,"('39', 'vector', 'attractive', '1')",39.28
20049,8,vector,attractive,0,"('8', 'vector', 'attractive', '0')",17.53
20050,5,flow,trustworthy,2,"('5', 'flow', 'trustworthy', '2')",68.83
20051,24,flow,trustworthy,1,"('24', 'flow', 'trustworthy', '1')",8.76
20052,9,vector,trustworthy,1,"('9', 'vector', 'trustworthy', '1')",7.91
20053,28,vector,trustworthy,0,"('28', 'vector', 'trustworthy', '0')",78.57
20054,20,vector,trustworthy,2,"('20', 'vector', 'trustworthy', '2')",9.74
20055,49,vector,trustworthy,1,"('49', 'vector', 'trustworthy', '1')",59.09
20056,37,flow,trustworthy,4,"('37', 'flow', 'trustworthy', '4')",37.66
20057,40,vector,trustworthy,2,"('40', 'vector', 'trustworthy', '2')",18.18
20058,36,flow,trustworthy,3,"('36', 'flow', 'trustworthy', '3')",27.92
20059,30,vector,trustworthy,2,"('30', 'vector', 'trustworthy', '2')",70.45
20060,38,vector,trustworthy,0,"('38', 'vector', 'trustworthy', '0')",50.0
20061,15,flow,trustworthy,2,"('15', 'flow', 'trustworthy', '2')",39.61
20062,25,flow,trustworthy,2,"('25', 'flow', 'trustworthy', '2')",69.81
20063,43,flow,trustworthy,0,"('43', 'flow', 'trustworthy', '0')",80.19
20064,34,flow,trustworthy,1,"('34', 'flow', 'trustworthy', '1')",70.45
20065,7,flow,trustworthy,4,"('7', 'flow', 'trustworthy', '4')",40.91
20066,23,flow,trustworthy,0,"('23', 'flow', 'trustworthy', '0')",28.9
20067,32,vector,trustworthy,4,"('32', 'vector', 'trustworthy', '4')",18.18
20068,1,vector,trustworthy,3,"('1', 'vector', 'trustworthy', '3')",49.35
20069,29,vector,trustworthy,1,"('29', 'vector', 'trustworthy', '1')",19.8
20070,11,vector,trustworthy,3,"('11', 'vector', 'trustworthy', '3')",69.81
20071,31,vector,trustworthy,3,"('31', 'vector', 'trustworthy', '3')",28.9
20072,27,flow,trustworthy,4,"('27', 'flow', 'trustworthy', '4')",71.75
20073,44,flow,trustworthy,1,"('44', 'flow', 'trustworthy', '1')",18.51
